,STRUCTURE_NUMBER_008,Rating_2011,Rating_2012,Rating_2013,Rating_2014,Rating_2015,Rating_2016,Rating_2017,Rating_2018,Rating_2019,Rating_2020
3183,164136,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3185,164139,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3186,164140,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3187,164142,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
3188,164144,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3190,164147,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
3191,164148,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3192,164149,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3193,164150,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3194,164151,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
3195,164152,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
3196,164167,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3197,164170,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3198,164171,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
3199,164172,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3200,164174,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3201,164175,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3202,164176,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3203,164201,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
3204,164202,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3205,164204,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3206,164205,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3207,164206,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3208,164207,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
3209,164216,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3210,164219,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3211,164220,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3212,164221,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0
3213,164222,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3214,164223,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3215,164229,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
3216,164301,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3217,164303,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
3218,164304,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0
3219,164305,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3220,164306,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3222,164308,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3223,164309,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3224,164310,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
3225,164311,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3226,164312,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
3227,164315,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3228,164320,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3229,164321,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
3230,164322,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3232,164325,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
3233,164327,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0
3234,164338,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3235,164343,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3236,164344,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3237,164345,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3238,164346,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0
3239,164348,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3240,164349,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3241,164350,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0
3242,164401,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3243,164402,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3244,164405,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3245,164406,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
3246,164407,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3247,164408,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0
3248,164411,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3249,164412,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3250,164413,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3251,164414,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3254,164422,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3255,164423,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3257,164436,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3258,164443,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3259,164444,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3260,164445,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3261,164446,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3262,164447,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3263,164448,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3264,164450,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3265,164451,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3266,164452,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3267,164453,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
3268,164454,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3269,164501,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3270,164502,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3271,164503,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3272,164504,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3273,164505,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3274,164506,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3275,164507,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3276,164508,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3277,164524,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3278,164525,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3279,164527,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3280,164528,8.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
3281,164529,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3282,164530,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3283,164531,8.0,8.0,8.0,7.0,7.0,5.0,5.0,7.0,7.0,7.0
3284,164535,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3285,164538,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3286,164539,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3287,164540,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3288,164541,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3289,164542,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
3290,165101,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3291,165700,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3293,167004,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3294,167005,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3295,170014,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3296,170015,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3298,170019,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3299,170022,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
3300,170028,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3301,170030,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3302,170032,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3303,170034,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3304,170035,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3305,170037,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3306,170038,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3307,170039,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3309,170045,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3310,170048,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3311,170049,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
3312,170052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3313,170054,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3314,170055,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3315,170057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3316,170058,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3317,170059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3318,170060,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
3319,170061,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3320,170062,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3321,170063,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3322,170064,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3323,170065,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3325,170067,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
3326,170068,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3327,170069,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3328,170071,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3329,170072,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3330,170073,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3331,170074,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3332,170077,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3333,170078,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3334,170079,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3335,170080,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3336,170081,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3337,170082,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3338,170083,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3339,170084,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3340,170085,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3341,170086,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
3342,170087,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3343,170088,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3344,170089,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3345,170090,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3346,170091,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3347,170092,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3348,170093,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3349,170094,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3350,170095,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3351,170096,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3352,170098,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3353,170099,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3354,170100,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3355,170101,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3356,170102,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3357,170103,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3358,170104,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3359,170105,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3360,170106,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3361,170107,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3362,170108,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3363,170109,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3364,170110,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
3365,170111,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3366,170112,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3367,170113,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3368,170114,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3369,170115,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3370,170116,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3371,170117,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3372,170118,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3373,170119,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3374,170120,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
3375,170121,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3376,170122,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3377,170123,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3378,170124,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
3379,170125,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3380,170126,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3381,170127,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
3382,170128,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0
3383,170129,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
3384,170130,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3385,170131,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3386,170132,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3387,170133,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3388,170134,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3389,170135,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
3390,170136,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3391,170137,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3392,170138,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3393,170139,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0
3394,170140,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
3395,170141,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
3396,170142,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3397,170143,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3398,170144,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3399,170145,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
3400,170146,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3401,170147,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3402,170148,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3403,170149,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3404,170150,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3405,170151,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3406,170152,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
3407,170154,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3408,170157,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3409,170158,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3410,170159,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3411,170163,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3412,170164,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0
3413,170165,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3414,170166,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3415,170167,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3416,170168,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0
3417,170169,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3418,170170,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3419,170171,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3420,170172,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3421,170176,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3423,170401,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3424,170402,5.0,5.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0
3425,170920,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3426,170941,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3427,170951,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3428,174008,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3429,174009,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3430,174011,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
3431,174019,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0
3432,174022,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0
3433,174024,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0
3434,174025,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3435,174028,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3436,174029,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
3437,174030,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
3438,174031,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3439,174033,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3440,174034,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3441,174035,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3442,174039,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3443,174042,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0
3444,174043,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3445,174044,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3446,174046,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3447,174049,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3448,174050,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3449,174052,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3450,174053,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3451,174054,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
3452,174055,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3453,174059,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3454,174060,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
3455,174063,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
3456,174064,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3457,174065,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0
3458,174066,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3459,174067,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3460,174068,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3461,174069,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0
3462,174072,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3463,174073,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3464,174074,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3465,174075,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3466,174076,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3467,174077,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3468,174078,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3469,174079,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3470,174082,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3471,174083,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3472,174084,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3473,174085,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3474,174086,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3475,174087,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3476,174088,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3477,174089,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3478,174090,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3479,174091,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3480,174092,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3481,174093,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3482,174094,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3483,174095,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0
3484,174096,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3485,174098,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3486,174099,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3488,174101,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0
3489,174102,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3490,174103,6.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0
3491,174104,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
3492,174105,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3493,174106,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3494,174107,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3495,174108,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3496,174109,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
3497,174110,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
